_unit_id,comment_text
Tn0U572VLSu3yu3OeWcqVXH2ukE=,"""

 OneGuy's vanadalism of the discussion page 
Aside from OneGuy deleting other user's comments, he has now begun to blatently disorganize and effectively vanadalize people's comments: he distrupting the flow of users' comments by arbitrarily cutting off paragraphs and inserting his comments in between, instead of being civil and adding his reply to the end of a given post. Combined with his ceasless personal attacks, false accusations, and insistance on making wikipedia a propoganda machine for Islamist apologetics of the blackest kind, his behaviour has become completely intolerable, and I do not see any point in constantly refuting the same false accusations and false assertions over and over again. OneGuy must be ejected from this discussion before it can have any hope of being a civiled and productive debate. I am left with no choice but to completely resign from this discussion, since it seems that no one is going to be moderating OneGuy's behaviour anytime soon.  Pename

What's ironic is that OneGuy claims he is not a muslim and therefore can not be considered an Islamic apologist!  In fact, most of the Muhammad/Islam apologists here claim to not be Muslim!  Looks like Muhammad's best friends are the infidels.  

As of moderating OneGuy's behavior, the Arbitrators are looking into him and myself after he filed a hypocritical arbitration request against me and I thus filed a countercomplaint against OneGuy.  Whenever OneGuy spots someone who doesn't agree with his radical apologistic viewpoint he tries to silence them by any means at his disposal.  OneGuy, in his complaint in arbitration, accused me of rivert(sic) wars and having POV in my contributions yet he does the exact same thing, only more so.  In the arbitration complaint, the arbitrators don't seem as concerned about the POV contributions as they do about personal attacks, revert wars and my vandalism of his user page. See Wikipedia:Requests_for_arbitration/168.209.97.34.  When OneGuy was giving evidence against me he incorrectly called a few minor word changes as a revert war (even though the change were only made once or twice) and he clearly left out the revert wars in which he was involved (but the arbitrators were not fooled - they found him out).

Since the arbitrators will probably not do anything about his radical apologistic contributions, they will most likely respond to his vandalism of the talk pages.  Feel free to post your complaints regarding OneGuy on Wikipedia:Requests_for_arbitration/168.209.97.34/Evidence.    06:56, 9 Dec 2004 (UTC)

 Since when replying on talk page has become vandalism? Only one time I deleted Pename comments when he cut and pasted his comments that were already on the page on top of my response in a new section that I created (""""death to critics""""). Pename has ignored what we are discussing and is resorting to personal insults and false accusations (in violation of wiki policy) that I vandalized the talk page. He now claims that he did not copy the verse from anti-Islamic site. If true, where did he find the interpretation that 8:67 means kill prisoners of war? He implied that interpretation in the article. At worst, the verse condemns the behavior of taking prisoners in order to make money, but he has not given his source that says 8:67 means kill prisoners. Instead of answering where he found that interpretation (if not anti-Islamic site), Pename is resorting to personal insults and outright lies that I vandalized the talk page  18:46, 6 Dec 2004 (UTC)

 Abuse 

Due warning: every time our anonymous friend makes a personal attack, I'm removing it. See Wikipedia:no personal attacks, also see Wikipedia:Remove personal attacks. I've had quite enough of their abuse. To the anonymous user, please start showing a more mature response when replying to comments or arguing your case. -  06:48, 7 Dec 2004 (UTC) (modified  08:11, 8 Dec 2004 (UTC))

Huh? What'd I do? anon
Nothing. I was talking about another anon. -  08:11, 8 Dec 2004 (UTC)
Oh, incidently, if the anon removes this comment again they get blocked. -  10:24, 7 Dec 2004 (UTC)

 Apparently """"Ta bu shi da yu"""" believes that if he refers to people as """"immature"""" he is not engaging in personal attacks. But if someone calls him a religious appologist, he believes that he can use this as an excuse to delete a page worth of content. This is a clear double standard. Since he has decided to start deleting user comments from the discussion page on such basis, I am deleting """"Ta bu shi da yu""""'s comment on the basis of personal attacks. He will not be able to ke"
xA6CI7K2XrTli87ooAbGBZX+MqA=,Renata Tebaldi was a great friend to me from 1958 and I am deeply saddened by the news of her death. We have lost the greatest diva of the 20th Century and one of the ture great ladies of our times. Listening to her Christmas album a while ago brought tears to my eyes.  I will miss her deeply as a friend and a great diva.  At this time of year I believe the only solas I have is to know that the newest angel and greatest angel will be leading the Christmas Chroir.  God Bless you Dear Renata and may you rest in Peace!  Love Dick
wRRaLsfzuEReruxqbbAcq2iK/7M=," Image 
What was so POV about the image ? Perhaps the formulation was not adequte, but I don't understand ow the image in itself is POV. Is it actually appropriate to salute for the President ? I've heard that Reagan was the first to do this and that it is not in the protocole, can anyone confirm and infirm this ?  00:24, 20 Dec 2004 (UTC)"
7bSgwNEF3N0CaFLgQOvLudlv7iw=,"Thank you so much for the change on the Life in the United States box in the Economy of the United States article.  I have to in truth admit the the box is merely an adaptation of another-I don't really know how to make one from scratch so I also had no idea how to fit it on the page.  But I don't see why you think it's ugly, it's the same color as all the others, the economy article just happens to have the longest table I've ever seen on it already -)   02:16, Dec 20, 2004 (UTC)"
rh0xfwirlck8RqEM9tKs54sLlFQ=,"No problem, as long as you recognize that you are wrong.  05:04, 20 Dec 2004 (UTC)"
BZSc6VW9kJnt/6TPJ5wxqwI4dmc=,"Facts matter a great deal to encyclopedias and scholars meticulous about dates, quotes and other minor historical details.  There are even ways to check facts, unlike opinions, assumptions and interpretations.   05:10, 20 Dec 2004 (UTC)"
Zh7e8zwoKQY0CJrF3WZ+dlQCi5M=,"Sealand/MPLX

Thank you for your comments about Sealand and MPLX. I was beginning to think I was the only one who had picked up on his game. I'm happy to work with you to try to restore a degree of neutrality back into the article. 07:09, 20 Dec 2004 (UTC)"
L05NyQywXORvG4oK6G7uU+mYR0w=,"""In order to save the enhanced article, the external links for the Official movie website from Warner Brothers and the Film's website from Lloyd Webber's Really Useful Group needed to be removed due to a """"spam filter.""""  13:16, 20 Dec 2004 (UTC)"""
lGqF4yIsUInMoMMRWhqMjo/OXkc=,"Pet skunk citations
Hi there, it would appear both links I was trying to use for the content in the History section of my Pet skunk article (soon to be renamed Domestic skunk) have been blocked as spam:

http://members.aol .com/oddpet/chapterskunk.html
http://jwarnick .com/oddpet/chapterskunk.html

I googled for that content, but didn't find it anywhere else.. it's not really a big deal, but it keeps me from editing the History section, unless I eliminate the link. I think the content is useful, although I understand, if they have become notorious spamsters.  13:23, 20 Dec 2004 (UTC)"
LNH99Zs0xWhXNCtSl3TICQFzqAs=,"""

 First victim of what? Biri's death is not part of the al-Aqsa Intifada because the intifada started after his death - after Ariel Sharon's visit to the al-Aqsa site. You see, that's how it got the name """"al-Aqsa"""". The Israeli government propaganda repeated at the websites you list claims that the Palestinians started the al-Aqsa intifada before Sharon even visited the al-Aqsa site. Even the """"Palestine Facts"""" source you cite and the objective Mitchell report point to Sharon's visit as the trigger for the al-Aqsa intifada. Of course there is constant violence in the area so anyone can name his own start date. We can go back to 1948 or 1917 if you want. It does no service to Wikipedia to throw Israeli government propaganda into the article. ( I am sure that won't stop you though).    
""""Also on September 28, 2000, Ariel Sharon visited the Temple Mount in Jerusalem. This visit became the pretext for instigating large scale demonstrations, the start of the al-Aqsa infifada.""""  

""""On September 28, 2000, Ariel Sharon marched defiantly and provocatively through the Al Aqsa Mosque in Jerusalem, touching off the current round of violence. """"   

The Mitchell Report:
""""Mr. Sharon made the visit on September 28 accompanied by over 1,000 Israeli police officers. Although Israelis viewed the visit in an internal political context, Palestinians saw it as highly provocative to them. On the following day, in the same place, a large number of unarmed Palestinian demonstrators and a large Israeli police contingent confronted each other. According to the U.S. Department of State, """"Palestinians held large demonstrations and threw stones at police in the vicinity of the Western Wall. Police used rubber-coated metal bullets and live ammunition to disperse the demonstrators, killing 4 persons and injuring about 200.""""[4] According to the GOI, 14 Israeli policemen were injured.[5] Similar demonstrations took place over the following several days.[6] Thus began what has become known as the """"Al-Aqsa Intifada"""" (Al-Aqsa being a mosque at the Haram al-Sharif/Temple Mount). """"  

Furthermore, in the article Terrorism_against_Israel_in_2000#August, it says Biri died in August after being attacked by """"terrorists"""". (If Biri was an Israeli soldier in occupied Gaza, why are his attackers called """"terrorists"""" in Wikipedia?). You need to sort out your Israeli propaganda to at least get the dates and descriptors right. 
""""* August 27: Terrorists attack a group of vehicles traveling to Netzarim with two roadside bombs and automatic gunfire.  David Biri, age 19, is wounded.
 August 28: David Biri dies of wounds suffered in a Palestinian terrorist attack the previous day.
 September 29: Border policeman Chief Inspector Yossi Tabaji, 27, of Ramle, killed and a second Israeli border policeman wounded by a Palestinian Authority policeman on a joint patrol near Kalkiliya District Coordinating Office. """"
Yossi Tabaji and several unnamed Palestinian youth were also killed in the days before the """"official start"""" of the al-Aqsa intifada because there are constant killings almost every day in the conflict. The al-Aqsa intifada is an upsurge in the violence that started after Sharon's visit to the al-Aqsa site. That is the commonly understood definition of al-Aqsa intifada. Adding stories about Israeli deaths that happened the day before is just Israeli government propaganda to deflect blame away from Ariel Sharon.  19:00, 20 Dec 2004 (UTC)"""
